id,cod_unico,bip,dv,nombre_iniciativa,vigencia,etapa,tipologia,origen,unidad_tecnica,provincia,comuna,estado_actual,rate_actual,anio,anio_presupuestario
fd7190b6-a4c6-4e56-ab32-63b024df4cf7,40046614-2022,40046614,0,"MEJORAMIENTO PUENTE MAITEN CHICO, CAMINO MAITÉN CHICO, S/R, COMUNA DE COIHUECO, ASOCIACION PU",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,ASOCIACIÓN PUNILLA,PUNILLA,PUNILLA,ADMISIBLE,ADMISIBLE,2022,2022
256d7fa4-f52d-4320-9fa6-a5b10b652293,40046615-2022,40046615,0,"MEJORAMIENTO PUENTE 1 EN RUTA N-250, COMUNA DE ÑIQUEN, ASOCIACION PUNILLA",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,ASOCIACIÓN PUNILLA,PUNILLA,PUNILLA,INGRESADO A PREINVERSIÓN,ADMISIBLE,2022,2022
1bfd87ef-07b5-4d1d-b316-161481a5cfd8,40046770-2022,40046770,0,"MEJORAMIENTO CANCHA DE FUTBOL SECTOR RECINTO, COMUNA DE PINTO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. PINTO,DIGUILLÍN,PINTO,ADMISIBLE,ADMISIBLE,2022,2022
303f3e68-2d1b-4eb0-a09c-b4535a127adb,40046980-2022,40046980,0,"ADQUISICION TRACTOR FINES MUNICIPALES, COMUNA DE COBQUECURA",VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,MUNICIP. COBQUECURA,ITATA,COBQUECURA,APROBADO TÉCNICAMENTE,RS,2022,2022
4a0232e1-604a-49cf-b526-a9396ad281cb,40046981-2022,40046981,0,TRANSFERENCIA PROGRAMA DE MEJORAMIENTO ASISTENCIA DE ALUMNOS DE LA ESCUELA JOSE SALGADO BURGO,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,MUNICIPIO,MUNICIP. PEMUCO,DIGUILLÍN,PEMUCO,APROBADO TÉCNICAMENTE,RS,2022,2022
97875ff6-a7d4-4d45-b5b7-71816ca78f57,40047003-2022,40047003,0,MEJORAMIENTO CALIDAD DE LA EDUCACION POR TRANSFERENCIA MUNICIPALIDAD DE COBQUECURA,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,MUNICIPIO,MUNICIP. COBQUECURA,ITATA,COBQUECURA,APROBADO TÉCNICAMENTE,RS,2022,2022
a819e549-e255-4ee4-82a1-9562310ad4ab,40047009-2022,40047009,0,TRANSFERENCIA DIFUSIÓN DE LEGUMINOSAS 2X1 PARA LA AGRICULTURA FAMILIAR CAMPESINA EN LA REGIÓN DE ÑUBLE,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,INIA,REGIONAL,REGIONAL,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2022
5842fdc8-d233-4223-981a-5be419e8b28e,40047028-2023,40047028,0,TRANSFERENCIA FNDR de Emergencia de fomento productivo para zona de rezago,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,SERCOTEC,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2022,2023
339d08d0-43bf-4c01-91c5-d2c9dfd93737,40047053-2022,40047053,0,MEJORAMIENTO APOYANDO EL MEJORAMIENTO EN LA CALIDAD DE LA EDUCACIÓN,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,MUNICIPIO,MUNICIP. SAN IGNACIO,DIGUILLÍN,SAN IGNACIO,APROBADO TÉCNICAMENTE,RS,2022,2022
a6d61e2c-8077-4a38-a3d9-b393cdab641c,40047099-2022,40047099,0,ADQUISICION LABORATORIOS PORTÁTILES PARA LICEOS ZONA DE REZAGO VALLE DEL ITATA,VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,SEREMI EDUCACIÓN,ITATA,ITATA,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2022
0dfb3aa4-ba06-4b6b-84cc-0a78c04116ea,40047105-2022,40047105,0,ADQUISICION LAB0RATORIOS PORTATILES DE CIENCIAS PARA ESCUELAS RURALES ZONA DE REZAGO VALLE DEL ITATA,VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,SEREMI EDUCACIÓN,ITATA,ITATA,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2022
71437b27-4105-43a2-8fd9-d48a8ef5eccc,40047180-2022,40047180,0,ADQUISICION DE PANELES INFORMATIVOS APOYO TRANSPORTE PUBLICO REGIÓN DE ÑUBLE,VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,GORE-DIT,REGIONAL,REGIONAL,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2022
76719a77-e2f0-48f1-8192-b544836edeeb,40047227-2023,40047227,0,MEJORAMIENTO PLAZA DE ARMAS DE CHILLÁN,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,ADMISIBLE,ADMISIBLE,2022,2023
3174e0ca-478a-4c86-8881-b0b4a15bb524,40047232-2022,40047232,0,CONSTRUCCION CANCHA PASTO SINTÉTICO CENTRO RECREATIVO MUNICIPAL JOSÉ PEDRO HADI,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. QUIRIHUE,ITATA,QUIRIHUE,ADMISIBLE,ADMISIBLE,2022,2022
8a35062a-8bf0-4b43-a669-6d07d8fb7b6d,40047370-2022,40047370,0,"CONSTRUCCION CANCHA DE FUTBOL SECTOR LAS ARBOLEDAS, SAN CARLOS",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. SAN CARLOS,PUNILLA,SAN CARLOS,ADMISIBLE,ADMISIBLE,2022,2022
ee4eb679-884c-41c7-87af-acb4a5982bb6,40047370-2023,40047370,0,CONSTRUCCIÓN CANCHA DE FÚTBOL SECTOR LAS ARBOLEDAS SAN CARLOS,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. SAN CARLOS,PUNILLA,SAN CARLOS,APROBADO TÉCNICAMENTE,RS,2023,2023
15b196de-f0cb-42be-9379-f7b96d53cc8a,40047406-2022,40047406,0,TRANSFERENCIA OPORTUNIDAD DE ACCESO AL APRENDIZAJE PARA TODOS LICEO SAN NICOLÁS,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,MUNICIPIO,MUNICIP. SAN NICOLÁS,PUNILLA,SAN NICOLÁS,APROBADO TÉCNICAMENTE,RS,2022,2022
85f34fed-4550-4c62-8069-df6f294164e0,40047478-2022,40047478,0,"MEJORAMIENTO CANCHA GRADO VOCACIONAL, COMUNA DE YUNGAY",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. YUNGAY,DIGUILLÍN,YUNGAY,ADMISIBLE,ADMISIBLE,2022,2022
735fb6fe-682c-42f6-8644-73e3f99497a8,40047494-2022,40047494,0,REPOSICIÓN Y ADQUISICIÓN DE VEHÍCULOS POLICIALES PARA LA XVI DE CARABINEROS ÑUBLE,VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,GORE-DIPIR,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2022,2022
812f5f43-53bd-4faf-9fc3-f1d5672dab05,40047599-2023,40047599,0,"ADQUISICIÓN MOTONIVELADORA, MUNICIPALIDAD DE DE CHILLÁN",VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,APROBADO TÉCNICAMENTE,RS,2022,2023
c655bdce-a932-4281-8811-ed4d42a57d8b,40047722-2023,40047722,0,"CONSTRUCCIÓN CANCHA DE PASTO SINTÉTICO Y CIERRE PERIMETRAL , CERRO NEGRO QUILLÓN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. QUILLÓN,DIGUILLÍN,QUILLÓN,ADMISIBLE,ADMISIBLE,2022,2023
341041a2-5f76-463b-9cca-5d06056a07f7,40047742-2023,40047742,0,"MEJORAMIENTO AREAS VERDES VIILA LOS NARANJOS, CHILLAN VIEJO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN VIEJO,DIGUILLÍN,CHILLÁN VIEJO,ADMISIBLE,ADMISIBLE,2022,2023
06469d7e-3825-4af8-b576-ab802a7d4bce,40047852-2023,40047852,0,TRANSFERENCIA DESARROLLO DE PFNM EN LA REGIÓN DE ÑUBLE,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,INFOR,REGIONAL,REGIONAL,INADMISIBLE,INADMISIBLE,2022,2023
ed7cb982-cf58-4e3e-8c40-b384a608ddf1,40047896-2022,40047896,0,"MEJORAMIENTO CANCHA PASTO SINTÉTICO CLUB DEPORTIVO UNIÓN , ANFA, CHILLÁN (NO VIGENTE)",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,GORE-DIDESO,DIGUILLÍN,CHILLÁN,ADMISIBLE,ADMISIBLE,2022,2022
c2c1418d-8f11-4631-8e36-135637ff6702,40047929-2023,40047929,0,TRANSFERENCIA VACACIONES MEJOR NIÑEZ,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,SERNATUR,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2022,2023
20db71a3-8488-428a-a2da-f03517b89f64,40048139-2022,40048139,0,TRANSFERENCIA INCREMENTO DE LA COMPETITIVIDAD DE LA FRUTICULTURA SOSTENIBLE Y RESILIENTE AL CAMBIO CLIMÁTICO,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,INIA,REGIONAL,REGIONAL,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2022
6c7c2060-c697-4154-ac53-25904a2a0e0a,40048158-2023,40048158,0,MEJORAMIENTO CANCHA DE FUTBOL SECTOR GENERAL CRUZ COMUNA DE PEMUCO,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. PEMUCO,DIGUILLÍN,PEMUCO,APROBADO TÉCNICAMENTE,RS,2022,2023
e8a68937-c3ff-4a81-95bb-c6b88b9bc9a9,40048189-2023,40048189,0,TRANSFERENCIA NÚCLEOS DE RECOLECTORES/AS DE SEMILLAS FORESTALES NATIVAS REGIÓN DE ÑUBLE,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,INFOR,REGIONAL,REGIONAL,INADMISIBLE,INADMISIBLE,2022,2023
42c919e6-2e3e-4042-95e2-9cfe4f19fa3f,40048227-2023,40048227,0,MEJORAMIENTO DE MULTICANCHAS EN DIVERSOS SECTORES DE LA COMUNA DE SAN CARLOS,VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. SAN CARLOS,PUNILLA,SAN CARLOS,APROBADO TÉCNICAMENTE,RS,2022,2023
aa3f388e-a6f5-41a9-8102-13d033f3f243,40048322-2023,40048322,0,TRANSFERENCIA ECOMERCADOS SOLIDARIOS,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,FOSIS,REGIONAL,REGIONAL,INGRESADO A PREINVERSIÓN,SIN RATE,2022,2023
1e1b20d1-f351-48c5-ab94-013f4568a296,40048400-2023,40048400,0,"MEJORAMIENTO CANCHA DE FUTBOL, RECINTO DEPORTIVO TREHUACO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. TREHUACO,ITATA,TREGUACO,ADMISIBLE,ADMISIBLE,2022,2023
844c952d-e6bb-48f7-ba3c-f6c9b27a620c,40048441-2022,40048441,0,TRANSFERENCIA MEJORAMIENTO DEL RENDIMIENTO ACADÉMICO EN ENSEÑANZA MEDIA,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,MUNICIPIO,MUNICIP. TREHUACO,ITATA,TREGUACO,APROBADO TÉCNICAMENTE,RS,2022,2022
6633f9ba-f69d-47ca-855f-f9b5fd112036,40048583-2023,40048583,0,"CONSTRUCCION SISTEMA DE AGUA POTABLE RURAL, SECTOR AGUA FRIA, COMUNA DE NINHUE",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. NINHUE,ITATA,NINHUE,REVISANDO MDS,FI,2023,2023
56492527-bef6-40d7-a6bf-802bdb9a5d63,40048669-2023,40048669,0,TRANSFERENCIA Reactivación y Transformación económica de las MiPymes de la Región de Ñuble,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,CORFO FIA,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2022,2023
f5e47edd-10e4-47ad-97e6-c8cfc94b35d1,40048683-2022,40048683,0,TRANSFERENCIA FORTAL. CAP. SOCIAL COMUNITARIO ENFOQUE TERRITORIAL REGIÓN ÑUBLE,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,GORE-DIPIR,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2022,2022
b0e533ae-98f8-48b7-bd33-581a9c8ba4e4,40048725-2023,40048725,0,"DIFUSION INFORMACIÓN Y ACOMPAÑAMIENTO SOCIAL DE COMITÉS DE VIVIENDAS, REGIÓN DE ÑUBLE",VIGENTE,EJECUCIÓN,GLOSAS COMUNES,SECTORIAL / OTRO,SEREMI VIVIENDA,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2023,2023
6267d01d-5048-44e8-ae73-7df0487ec8a4,40048732-2023,40048732,0,"CONTROL PROYECTOS HABITACIONALES, PLAN DE EMERGENCIA HABITACIONAL , REGIÓN DE ÑUBLE",VIGENTE,EJECUCIÓN,GLOSAS COMUNES,SECTORIAL / OTRO,SEREMI VIVIENDA,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2023,2023
6a2eef40-1845-418b-9a99-b11ac4590cb0,40033556-2023,40033556,0,"ADQUISICION MINIBUS TRASLADO PERSONAS CON MOVILIDAD REDUCIDA, COMUNA DE PORTEZUELO",VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,MUNICIP. PORTEZUELO,ITATA,PORTEZUELO,REVISANDO PREINVERSIÓN,RS,2023,2023
90bae860-8112-4ee5-a14a-106583e8730a,40033553-2023,40033553,0,"ADQUISICION CAMION RECOLECTOR DE RSD, PARA LA COMUNA DE PORTEZUELO",VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,MUNICIP. PORTEZUELO,ITATA,PORTEZUELO,APROBADO TÉCNICAMENTE,RS,2023,2023
0370117a-5d5e-474f-aca9-66aa09d4ecc3,40038229-2023,40038229,0,"CONSTRUCCIÓN ALCANTARILLADO Y MEJORAMIENTO SISTEMA AGUA POTABLE EN TRES ESQUINAS, COMUNA DE BULNES",VIGENTE,DISEÑO,MIDESO,MUNICIPIO,MUNICIP. BULNES,DIGUILLÍN,BULNES,APROBADO TÉCNICAMENTE,RS,2023,2023
291fde18-d645-4e87-aafd-38242d80312f,40034404-2023,40034404,0,"NORMALIZACIÓN LICEO BICENTENARIO SANTA CRUZ DE LARQUI, COMUNA DE BULNES",VIGENTE,DISEÑO,MIDESO,MUNICIPIO,MUNICIP. BULNES,DIGUILLÍN,BULNES,REVISANDO MDS,FI,2023,2023
15e676ba-5f97-4a66-bbb4-0d87a15afe9a,30480687-2023,30480687,0,"CONSTRUCCION CARPETA PASTO SINTETICO Y CIERRE PERIMETRAL CANCHA DE RECINTO, COMUNA DE PINTO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. PINTO,DIGUILLÍN,PINTO,APROBADO TÉCNICAMENTE,RS,2023,2023
567732c7-2348-4448-8b4a-d4c683221f54,40048786-2023,40048786,0,"CONSTRUCCION CANCHA DE PASTO SINTETICO MARIANO EGAÑA, CHILLAN VIEJO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN VIEJO,DIGUILLÍN,CHILLÁN VIEJO,APROBADO TÉCNICAMENTE,RS,2023,2023
c18e0cfc-481c-4638-9b1c-88319c734de6,40048792-2023,40048792,0,"MEJORAMIENTO ESPEJO DE AGUA E ILUMINACIÓN , MURAL MARÍA MARTNER , CHILLÁN VIEJO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN VIEJO,DIGUILLÍN,CHILLÁN VIEJO,APROBADO TÉCNICAMENTE,RS,2023,2023
9b5714fc-8661-472d-bed5-239b011ce65a,40048490-2023,40048490,0,"CONSTRUCCION CANCHA PASTO SINTETICO ANFA, COMUNA DE BULNES",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. BULNES,DIGUILLÍN,BULNES,APROBADO TÉCNICAMENTE,RS,2023,2023
234ec81e-08d1-4e2f-b506-635663e47453,40049208-2023,40049208,0,"CONSTRUCCION DISEÑO ELEAM, COMUNA DE QUIRIHUE",VIGENTE,DISEÑO,MIDESO,MUNICIPIO,MUNICIP. QUIRIHUE,ITATA,QUIRIHUE,ADMISIBLE,ADMISIBLE,2023,2023
240c2d23-f81b-437f-bcd5-3aa1d189ba52,40048997-2023,40048997,0,CONSTRUCCION LABORATORIOS PARA LA CARRERA DE QUIMICA Y FARMACIA - UBB REGIÓN DE ÑUBLE (NO VIGENTE),NO VIGENTE,EJECUCIÓN,MIDESO,SECTORIAL / OTRO,UBB,REGIONAL,REGIONAL,INADMISIBLE,INADMISIBLE,2023,2023
4ff0e5b1-b9af-427b-8830-eceb4df8d073,40047478-2023,40047478,0,"CONSTRUCCION CANCHA PASTO SINTETICO Y CIERRE PERIMETRAL, GRADO VOCACIONAL, COMUNA DE YUNGAY",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. YUNGAY,DIGUILLÍN,YUNGAY,APROBADO TÉCNICAMENTE,RS,2023,2023
792fde13-bc71-4990-947a-156e2c87e399,40047180-2023,40047180,0,ADQUISICION DE PANELES INFORMATIVOS APOYO TRANSPORTE PUBLICO REGIÓN DE ÑUBLE,VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,SEREMI TRANSPORTE,REGIONAL,REGIONAL,ADMISIBLE,SIN RATE,2023,2023
1cd76291-16c8-478e-ba0f-4b844eb36dfc,30485661-2023,30485661,0,"MEJORAMIENTO ESPACIO PÚBLICO AVENIDA ARGENTINA, CHILLÁN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,REVISANDO MDS,OT,2023,2023
07ee5773-93d2-484f-a3c2-321c7a2f06d3,40047232-2023,40047232,0,CONSTRUCCION CANCHA PASTO SINTÉTICO CENTRO RECREATIVO MUNICIPAL JOSÉ PEDRO HADI,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. QUIRIHUE,ITATA,QUIRIHUE,APROBADO TÉCNICAMENTE,RS,2023,2023
d8873df4-47ef-4c94-ba6c-a661bdb76487,40047896-2023,40047896,0,"MEJORAMIENTO CANCHA PASTO SINTETICO CLUB DEPORTIVO UNION, ANFA, CHILLAN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,APROBADO TÉCNICAMENTE,RS,2023,2023
0ea669d9-67fb-4bf3-a3c9-301a64acd315,40025757-2023,40025757,0,"CONSTRUCCION SISTEMA APR SECTOR LOS MAYOS, COMUNA DE YUNGAY",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. YUNGAY,DIGUILLÍN,YUNGAY,REVISANDO MDS,FI,2023,2023
34ca0b95-dffc-44a9-9bd6-de6d0256c477,40002330-2023,40002330,0,"MEJORAMIENTO PLANTA DE TRATAMIENTO AS CAMPANARIO, COMUNA DE YUNGAY",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. YUNGAY,DIGUILLÍN,YUNGAY,REVISANDO MDS,FI,2023,2023
a192d7c4-ad03-4c6c-8d4c-5c9fceacab12,40049459-2023,40049459,0,"CONSTRUCCION CANCHA DE PASTO SINTETICO PASO ANCHO, COMUNA DE SAN FABIAN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. SAN FABIÁN,PUNILLA,SAN FABIÁN,APROBADO TÉCNICAMENTE,RS,2023,2023
1c648b92-cd2c-4b5a-bcb6-7db2bbb3d561,40037349-2023,40037349,0,"REPOSICION CENTRO DE SALUD FAMILIAR DR. DAVID BENAVENTE, NINHUE",VIGENTE,DISEÑO,MIDESO,MUNICIPIO,MUNICIP. NINHUE,ITATA,NINHUE,APROBADO TÉCNICAMENTE,RS,2023,2023
cd72e7e3-7e66-4b69-a9ca-c3c2078fb49d,40037757-2023,40037757,0,"ADQUISICIÓN MOTONIVELADORA PARA FLOTA CAMINERA, COMUNA DE SAN IGNACIO",VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,MUNICIP. SAN IGNACIO,DIGUILLÍN,SAN IGNACIO,INGRESADO A PREINVERSIÓN,SIN RATE,2023,2023
fe797508-05cc-4bb9-848d-56877a99d5f6,40049475-2023,40049475,0,"REPOSICION CANCHA DE FUTBOL CALLE ALEGRE, COMUNA DE SAN IGNACIO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. SAN IGNACIO,DIGUILLÍN,SAN IGNACIO,APROBADO TÉCNICAMENTE,RS,2023,2023
82b68827-7529-41e5-9fbb-b4becc07d11e,40049545-2023,40049545,0,"CONSTRUCCION CANCHA PASTO SINTÉTICO Y CIERRE PERIMETRAL SECTOR PULLAY, COMUNA DE COBQUECURA",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. COBQUECURA,ITATA,COBQUECURA,APROBADO TÉCNICAMENTE,RS,2023,2023
131b01b6-a446-4da4-bdfe-f599c36b6139,40049560-2023,40049560,0,"CONSTRUCCION CANCHA PASTO SINTÉTICO Y CIERRE PERIMETRAL SECTOR ÑIQUÉN ESTACIÓN, ÑIQUÉN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. ÑIQUÉN,PUNILLA,ÑIQUÉN,APROBADO TÉCNICAMENTE,RS,2023,2023
0a9b7c69-eaf2-4345-9dfb-4465e0ff3f2a,40049625-2023,40049625,0,"CONSTRUCCION CANCHA DE PASTO SINTETICO SECTOR LLAHUEN, COMUNA DE PORTEZUELO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. PORTEZUELO,ITATA,PORTEZUELO,APROBADO TÉCNICAMENTE,RS,2023,2023
4e28c907-865c-4db1-9dad-8683fa401aaa,30132368-2023,30132368,0,"MEJORAMIENTO AVDA. VICENTE MENDEZ, PAUL HARRIS Y LAS ROSAS, CHILLAN",VIGENTE,EJECUCIÓN,MIDESO,SECTORIAL / OTRO,SERVIU,DIGUILLÍN,CHILLÁN,APROBADO TÉCNICAMENTE,RS,2023,2023
cee186ee-6e0b-496a-a678-6df126bbf02a,40048977-2023,40048977,0,"HABILITACION CAMINO PASO FRONTERIZO, COMUNA DE SAN FABIÁN",VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. SAN FABIÁN,PUNILLA,SAN FABIÁN,APROBADO TÉCNICAMENTE,RS,2023,2023
18e9a5a5-ee09-46de-a8ed-c4d26066a39c,40045983-2023,40045983,0,"CONSTRUCCION DE POZOS PROFUNDOS SECTORES DE CEMENTERIO Y LA POSTA, COMUNA DE NINHUE",VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. NINHUE,ITATA,NINHUE,APROBADO TÉCNICAMENTE,RS,2023,2023
7242fcf9-82b8-4d99-b873-06e028c4d261,40045982-2023,40045982,0,"CONSTRUCCION DE POZOS PROFUNDOS SECTORES DE SAN JOSE Y RELOCA, COMUNA DE NINHUE",VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. NINHUE,ITATA,NINHUE,APROBADO TÉCNICAMENTE,RS,2023,2023
f60cc4a8-c87f-402d-bdae-44d0706cbdd3,40048683-2023,40048683,0,TRANSFERENCIA FORTAL. CAP. SOCIAL COMUNITARIO ENFOQUE TERRITORIAL REGIÓN ÑUBLE,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,GORE-DIDESO,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2023,2023
b2f0c4ac-3fb7-4116-b4c5-98e9f68b9648,40045061-2023,40045061,0,"CONSTRUCCIÓN DE CANCHA PASTO SINTÉTICO Y CIERRE PERIMETRAL, SECTOR GURALIHUE, COELEMU",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. COELEMU,ITATA,COELEMU,APROBADO TÉCNICAMENTE,RS,2023,2023
afcdeeaf-c686-45b3-8cf0-498cc58cd593,30488514-2023,30488514,0,PROSPECCIÓN GEOFÍSICA EN SECTOR RURAL DÉFICIT HÍDRICO VALLE DEL ITATA II,VIGENTE,EJECUCIÓN,MIDESO,SECTORIAL / OTRO,MOP-DGA,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2023,2023
448a62a2-e859-4c76-95af-ed3cd02b7174,40049525-2023,40049525,0,"REPOSICIÓN ESCUELA GLORIAS NAVALES, COMUNA DE NINHUE",VIGENTE,DISEÑO,MIDESO,MUNICIPIO,MUNICIP. NINHUE,ITATA,NINHUE,REVISANDO MDS,FI,2023,2023
20f1913e-a39a-4aed-83b7-20d7c79b2871,40049932-2023,40049932,0,"CONSTRUCCION CANCHA DE PASTO SINTETICO PARQUE SUR, COMUNA DE EL CARMEN",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. EL CARMEN,DIGUILLÍN,EL CARMEN,APROBADO TÉCNICAMENTE,RS,2023,2023
e39023db-cd58-4658-b0e0-7abf9f218b43,40047998-2023,40047998,0,"ADQUISICION CREACIÓN ÁREA PROTEGIDA EN FUNDO BULLILEO, COMUNA SAN FABIÁN, REGIÓN DE ÑUBLE",VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,GORE-DIPLADE,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2023,2023
5539a2ba-0cca-40d2-a553-21568c5d93f3,40050437-2023,40050437,0,TRANSFERENCIA PROGRAMA DE INVERSIÓN A LA COMUNIDAD REGIÓN DE ÑUBLE AÑO 2023,VIGENTE,EJECUCIÓN,TRANSFERENCIAS,SECTORIAL / OTRO,GORE-DIDESO,REGIONAL,REGIONAL,APROBADO TÉCNICAMENTE,RS,2023,2023
ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518-2023,40045518,0,REPOSICION REFUGIOS PEATONALES E ILUMINACION SUSTENTABLE SECTOR RISCO DEL LEON,VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. QUIRIHUE,ITATA,QUIRIHUE,APROBADO TÉCNICAMENTE,RS,2023,2023
c14a58db-2da0-4abf-9c2b-03384c701089,40045516-2023,40045516,0,CONSTRUCCION ILUMINACION SUSTENTABLE EN CAMINO RURAL CASA BLANCA,VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. QUIRIHUE,ITATA,QUIRIHUE,APROBADO TÉCNICAMENTE,RS,2023,2023
0a5b5016-d223-44e1-a19d-b1d77f79b4c2,40044053-2023,40044053,0,"CONSTRUCCION DE CAMARINES Y SS.HH. SECTOR MAGDALENA, COMUNA DE COELEMU",VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,MUNICIP. COELEMU,ITATA,COELEMU,SUBSANANDO OBSERVACIONES,FI,2023,2023
