I,SOLICITA,FOLIO,FECHA DOCTO,MATERIA,FIRMA,OBSERVACIONES,LINK AL DOCUMENTO,
,gtu,00483,04-07-2024,"INCORPÓRESE AL MARCO PRESUPUESTARIO INICIATIVAS RECOMENDADAS TÉCNICAMENTE PARA SER FINANCIADAS CON CARGO AL CONCURSO VINCULACIÓN CON LA COMUNIDAD 8% 2024, FONDO SOCIAL, PRIVADO.",ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/19js-pM3URwKhGN29mqkySnkD5Q-3t74E?usp=drive_link,
,pnj,00482,04-07-2024,"APRUEBA MODIFICACION DEL CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCION DEL PROYECTO “CAPACITACIÓN PARA FORTALECIMIENTO DE ORGANIZACIÓN AGRICULTORES BLANCOS, BULNES”",ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/19HHfEGsSmTT7P9ZGDyanh3I85K_lqSrO?usp=drive_link,
,rep ,00481,04-07-2024,ADJUDICA LICITACIÓN ID 1036569- 13-L124: INSUMOS COMPUTACIONALES DE IMPRESIÓN,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/193xNLEc9T8crRma09ecVD_C1uVChqkRU?usp=drive_link,
,vrm,00480,04-07-2024,APRUEBA IMPLEMENTACIÓN OBLIGATORIA DEL SISTEMA DE RENDICIÓN ELECTRÓNICA DE CUENTAS DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA (SISREC) EN EL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/18Ps00K5l4_uMB7-r7iNeG_esKF3ZBsfO?usp=drive_link,
,veg,00479,04-07-2024,RECONOCE REALIZACIÓN DE TRABAJOS EXTRAORDINARIOS Y CONCEDE COMPENSACIÓN DE TIEMPO A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/18BCiGk4H7gUiyh03F5JggZsVkA9PrZed?usp=drive_link,
,mqv,00478,03-07-2024,INCREMENTESE Y REBAJESE LAS SIGUIENTES INICIATIVAS DE INVERSION DEL SUBTITULO 33-03-125 “MUNICIPALIDADES - FONDO REGIONAL DE INICIATIVA LOCAL” PARA EL AÑO 2024.,ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/1ET2KqGvnPOo_CFzmcNXpzhlXuZ95r9P5?usp=sharing,
,tvf,00477,03-07-2024,"INCORPORESE AL MARCO PRESUPUESTARIO INICIATIVAS RECOMENDADAS TECNICAMENTE PARA SER FINANCIADAS CON CARGO AL CONCURSO VINCULACION CON LA COMUNIDAD 8% 2024, FONDO EQUIDAD DE GENERO, PRIVADO.",ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/1L5eO9KgTl92zmSGGdcxW0FzAw0vLL4jH?usp=sharing,
,dft,00476,02-07-2024,"INCORPÓRENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICAN Y CRÉENSE LAS ASIGNACIONES PRESUPUESTARIAS.",ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/156P6MIp39x9GLO3fVGXwxhf9L5N_o5-E?usp=drive_link,
,cjm,00475,02-07-2024,"RECTIFÍQUESE RESOLUCIÓN EXENTA N°981 DE FECHA 21 DE SEPTIEMBRE 2023 DE ESTE SERVICIO SOBRE AUMENTO DE OBRA DEL PROYECTO DENOMINADO “MEJORAMIENTO INFRAESTRUCTURA APS, PSR CUCHA COX COMUNA DE PORTEZUELO, CÓDIGO BIP 40045280-0.",ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/17T-e73wVThsZHiA3ZH9LrUIVRjwd_Of-?usp=drive_link,
,mqv,00474,02-07-2024,CREÉSE Y MODIFÍQUESE ASIGNACIONES DE INICIATIVAS DE INVERSIÓN DEL SUBTÍTULO 29 “ADQUISICIÓN DE ACTIVOS NO FINANCIEROS,ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/13rVN4d0QRfinGEg9fsIdhfhguO4QPdxX?usp=drive_link,
,psms,00473,02-07-2024,INICIA ELABORACIÓN DEL ANTEPROYECTO DEL PLAN DE ACCIÓN REGIONAL PARA EL CAMBIO CLIMÁTICO DE LA REGIÓN DE ÑUBLE.,ALICIA CONTRERAS VIELMA,E-MAIL,https://drive.google.com/drive/folders/13_wuDLAuUe5qx3dFECtoTQktRe8ZcoSe?usp=drive_link,
,rpp,00472,01-07-2024,"ASIGNA CONCESIÓN DE RADIODIFUSIÓN COMUNITARIA CIUDADANA, PARA LA COMUNA DE COIHUECO",ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/10n1eFr0rKeKkIUAJWAb6sc2kXQndghsV?usp=drive_link,
,veg,00471,01-07-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/10iXvkgdASKZRnponXmvtHO1IWDr5xN1Z?usp=drive_link,
,ahm,00470,01-07-2024,ENCOMIENDA LA EJECUCIÓN DEL PROYECTO “REPOSICIÓN CUARTEL DE BOMBEROS 5° COMPAÑÍA DE CHILLÁN” A LA DIVISIÓN DE INFRAESTRUCTURA Y TRANSPORTE DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/10V61GnkBJkfdpykglDOb5ex6YTe6dYB0?usp=drive_link,
,ahm,00469,01-07-2024,ENCOMIENDA LA EJECUCIÓN DEL PROYECTO “ADQUISICIÓN MAQUINARIA Y VEHÍCULOS PARA ÑUBLE” A LA DIVISIÓN DE INFRAESTRUCTURA Y TRANSPORTE DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/105ntgfEMbJwy5XevVJM9fjzV5z0gTAby?usp=drive_link,
,fsc,00468,01-07-2024,"OTORGA CONCESIÓN DE USO GRATUITO A LA ILUSTRE MUNICIPALIDAD DE CHILLÁN, DE INMUEBLE FISCAL QUE INDICA UBICADO EN LA COMUNA DE CHILLÁN, PROVINCIA DE DIGUILLÍN, REGIÓN DE ÑUBLE.",ALICIA CONTRERAS VIELMA,E-MAIL,https://drive.google.com/drive/folders/1-bMU-t17OaivkUOBATx4e2IGkvqAAObX?usp=drive_link,
,odd,00467,01-07-2024,APRUEBA INSTRUCTIVO CONCURSO POSTULACIÓN PROGRAMAS SOCIALES INSTITUCIONES PRIVADAS SIN FINES DE LUCRO A FINANCIAMIENTO FNDR DEL GOBIERNO REGIONAL DE ÑUBLE,ALICIA CONTRERAS VIELMA,DOCDIGITAL,https://drive.google.com/drive/folders/1-MQfg8rNWcJFOVM6ZV6bPOxoPhqtZSGP?usp=drive_link,
,fsc,00466,01-07-2024,"OTORGA CONCESIÓN DE USO GRATUITO A LA ASOCIACION CULTURAL DE CARRUAJES BICENTENARIO, DE INMUEBLE FISCAL QUE INDICA UBICADO EN LA COMUNA DE SAN CARLOS, PROVINCIA DE PUNILLA, REGIÓN DE ÑUBLE.",OSCAR CRISOSTOMO LLANOS,E-MAIL,https://drive.google.com/drive/folders/1y0tYy98zXjkb_a6RrL3uEBI6lNZ7xFbH?usp=drive_link,
,veg,00465,28-06-2024,AUTORIZA SOLICITUD DE USO DE DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wVdEb3BI4LelmoKiRshvIFyu3hqYuD1z?usp=drive_link,
,veg,00464,28-06-2024,AUTORIZA SOLICITUD DE USO DE DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wfCI4BAETdmGp9gsD_vqxFPBOzRQsoDS?usp=drive_link,
,veg,00463,28-06-2024,AUTORIZA SOLICITUD DE USO DE DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wfsYvnXk_XB0LpExj9uOxc4lm8o7dkX9?usp=drive_link,
,veg,00462,28-06-2024,AUTORIZA SOLICITUD DE USO DE DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wgiG1so-UhJbySmehQqLBkMfWj6THaTm?usp=drive_link,
,veg,00461,28-06-2024,AUTORIZA SOLICITUD DE USO DE DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1w4m35k9bOOcVznRslyll-gzQ3yadDv4o?usp=drive_link,
,veg,00460,28-06-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wEb46-A6kZh2LZhj6cvKg9gA_XEt9-Fr?usp=drive_link,
,veg,00459,28-06-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wEfZHLSai1GA0JqXIgFeQptQMHYra4To?usp=drive_link,
,veg,00458,28-06-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wTXGwsIYTUqS3shDOVtFmJQiO18ofRjO?usp=drive_link,
,veg,00457,28-06-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wUJxNmEz6PPOM3x0zAp7MDgBddT1mt9L?usp=drive_link,
,veg,00456,28-06-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1wUzICmY_Gerat5LNiB5Aa9sjR0659efp?usp=drive_link,
,veg,00455,28-06-2024,RECONOCE Y APRUEBA DERECHO A FERIADO LEGAL DE LOS SIGUIENTES FUNCIONARIOS ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1vwQOdSub5gD8pzOrAeL4t8hTswb6rI69?usp=sharing,
,veg,00454,28-06-2024,RECONOCE Y APRUEBA DERECHO A FERIADO LEGAL DE LA FUNCIONARIA LEILA GASAUI IRRIBARRA,ALICIA CONTRERAS VIELMA,E-MAIL,https://drive.google.com/drive/folders/1vy-BkqohFlcRI4D4I5U5b-piNmLmFK7N?usp=drive_link,
,vni,00453,28-06-2024,"APRUÉBESE EL INICIO DEL PROCESO DE ELABORACIÓN PLANO DE DETALLE, DE LA PROPIEDAD UBICADA EN AVENIDA PAUL HARRIS S/N, DENOMINADA PARCELA 75 DEL SECTOR COLONIA BERNARDO O’HIGGINS, DE LA COMUNA DE CHILLÁN, AFECTA A UTILIDAD PÚBLICA POR EL PLAN REGULADOR COMUNAL DE CHILLÁN Y CHILLÁN VIEJO, SEGÚN CERTIFICADO DE INFORMACIONES PREVIAS N°592 CON FECHA DEL 01/03/2024 DE LA I. MUNICIPALIDAD DE CHILLÁN, A SOLICITUD DE DON VICTOR MENDEZ PONCE.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1vzR8q_ukG8MKPZ9XhuVhyiXnpKGNgd6o?usp=drive_link,
,lgi,00452,28-06-2024,APRUEBA MANUAL DE INDUCCIÓN INSTITUCIONAL DEL GOBIERNO REGIONAL DE ÑUBLE,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1vp9Yx94idj6KUUW9gpmF_Gv7CHl0j4gr?usp=drive_link,
,jsm,00451,28-06-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN AMPLIACIÓN ILUMINACIÓN PÚBLICA EN DOS SECTORES DE QUIRIHUE” CÓDIGO BIP 40061826-0.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1vqvXTrty7teIoofyVX6HLY3lkcfjqhnD?usp=drive_link,
,jsm,00450,28-06-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “GIRA SINFÓNICA ÑUBLE-BRASIL 2024”, CÓDIGO CVC-AD-1.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1vjFQpWJWY3Ic00_-3DH0mCgc21oEvKGN?usp=drive_link,
,veg,00449,26-06-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/1vVKeojSwfIVBm6rCACL1ETSnaydIgisV?usp=drive_link,
,veg,00448,26-06-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS A LA FUNCIONARIA QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/1uznxYAADhHSgRjZepoB24B8O4mR-PbhA?usp=drive_link,
,veg,00447,26-06-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/1uxx1pb4dieOkZLQAxy8VloKmLqzjl5w7?usp=drive_link,
,cjm,00446,26-06-2024,"APRUEBA INCREMENTO EN PRESUPUESTO POR CONCEPTO DE OBRAS EXTRAORDINARIAS PARA EL PROYECTO DENOMINADO “REPOSICIÓN SEDE SOCIAL CLUB ADULTO MAYOR JUAN DE DIOS DÁVILA, COMUNA DE SAN IGNACIO”",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1otdvR3ghhqDBl7E2WgE0ZTJXac-WTJOB?usp=drive_link,
,jzp,00445,26-06-2024,APRUEBA BASES PARA POSTULACIÓN A FINANCIAMIENTO A TRAVES DEL CONCURSO FONDO REGIONAL PARA LA PRODUCTIVIDAD Y EL DESARROLLO (FRPD) AÑO 2024.,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1ot9PMHGiOTa4oqQp8kv8bBubQKl255r9?usp=drive_link,
,jsm,00444,26-06-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN GRADERÍAS Y CIERRO DE PROTECCIÓN CANCHA DEPORTIVA EL PLAYA, COMUNA DE RÁNQUIL”",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1ojATR1Y4tVZb8Z9iGWNwcPNx2e15BBBV?usp=drive_link,
,jsm,00443,26-06-2024,"CRÉESE LA ASIGNACIÓN PRESUPUESTARIA PARA LA INICIATIVA FONDO VINCULACIÓN CON LA COMUNIDAD 8% 2024, ASIGNACIONES DIRECTAS, ACTIVIDADES NO CONCURSABLES, CÓDIGO CVC-AD-1.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1oVgMsNw8MJyDkj0Nxk0odZLfCN2VM6cq?usp=drive_link,
,psp,00442,26-06-2024,APRUEBA RECURSOS ADICIONALES PARA INICIATIVA DE INVERSIÓN DEL SUBTÍTULO 29 03 “VEHÍCULOS”.,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1hEYwRhaLTAYZkiHQlZxYysmkn0_GEEYz?usp=sharing,
,rep,00441,25-06-2024,APRUEBA LLAMADO A LICITACIÓN PÚBLICA: “CONTRATACIÓN DE PROFESIONALES PARA PROYECTO SISTEMA DE GESTIÓN DE INFORMACIÓN TERRITORIAL DEL GOBIERNO REGIONAL DE ÑUBLE”,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/1kl73GujzVuPUzWWuHDIFf8_Y59ErSbsO?usp=drive_link,
,rep,00440,25-06-2024,APRUEBA LLAMADO A LICITACIÓN PÚBLICA: “VEHÍCULO SUV 2024” PARA EL GOBIERNO REGIONAL DE ÑUBLE.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/1kgR1z3qT_nCWOByMEYtHihLOcK2XQqfu?usp=drive_link,
,jpch,00439,24-06-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1i9wYh3L-KVLM3OST50wtu7etmnxwyri1?usp=drive_link,
,fsc,00438,24-06-2024,"DESIGNA AL PROFESIONAL QUE INDICA, EN CALIDAD DE SUPERVISOR, CONTRAPARTE TÉCNICA, ENCARGADO DEL CONTROL Y SEGUIMIENTO DEL CONVENIO DENOMINADO “TRANSFERENCIA SANEAMIENTO DE TÍTULOS DE DOMINIO, EN LAS 21 COMUNAS DE LA REGIÓN DE ÑUBLE”, CÓDIGO BIP 40024729-0, SANCIONADO POR RESOLUCION AFECTA N° 163, DE 2023.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1etuZhPVnC4dn9bQjI7xwgqup28NssR-E?usp=drive_link,
,jsm,00437,24-06-2024,DESIGNA FUNCIONARIOS DEL GOBIERNO REGIONAL DE ÑUBLE COMO REFERENTES TÉCNICOS DE INICIATIVAS CORRESPONDIENTES AL FONDO SOCIAL PARA EL DESARROLLO DE ÑUBLE (FSDÑ).,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1epunhw4vRitgowme1uDmjmIR_kQlZ545?usp=drive_link,
,jsm,00436,24-06-2024,DESIGNA FUNCIONARIO COMO REFERENTE TÉCNICO DE INICIATIVAS QUE SE INDICAN DEL GOBIERNO REGIONAL,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1eobFMx45mdaGDlSGifEcb0OwMUfMqhGH?usp=drive_link,
,jsm,00435,24-06-2024,DESIGNA FUNCIONARIOS COMO REFERENTES FINANCIEROS DE INICIATIVAS SUBTÍTULO 24 DEL GOBIERNO REGIONAL DE ÑUBLE,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1eU8dGnIBVyqWB58HG_3AXXfn99CNMi5y?usp=drive_link,
,psp,00434,24-06-2024,MODIFÍQUESE ASIGNACIONES DE INICIATIVAS DE INVERSIÓN DEL SUBTÍTULO 29 “ADQUISICIÓN DE ACTIVOS NO FINANCIEROS”,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1eLAK6PLVimvZwamVGKkGBw2Vzi7KvFpe?usp=drive_link,
,jsm,00433,24-06-2024,DESIGNA FUNCIONARIO COMO REFERENTE TÉCNICO DE INICIATIVAS QUE SE INDICAN DEL GOBIERNO REGIONAL,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1dnlkuhwXeDtx5FIbO56-_0sopiNfS7ua?usp=drive_link,
,jsm,00432,24-06-2024,DESIGNA FUNCIONARIO COMO REFERENTE TÉCNICO DE INICIATIVA QUE SE INDICA DEL GOBIERNO REGIONAL.,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1ddQLjMtmFABdQvt2bNPOLH27YOJD-s_P?usp=drive_link,
,jsm,00431,24-06-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN CUBIERTA MULTICANCHA LICEO ARTURO PRAT, COMUNA DE NINHUE”",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1dZZjN322XKp5KLpdHNuiswg5uNpDJ3nl?usp=drive_link,
,rge,00430,24-06-2024,"INCORPÓRENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICAN Y CRÉENSE LAS ASIGNACIONES PRESUPUESTARIAS.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1dUNeX_RnZKjyUl4ELkx_PkBmUtV3O_Lg?usp=drive_link,
,jsm,00429,24-06-2024,DESIGNA FUNCIONARIO COMO REFERENTE TÉCNICO DE INICIATIVA QUE SE INDICA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1dYZk4fTHgah3MRgK-StGVuekwZdaabXc?usp=drive_link,
,jsm,00428,24-06-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “REPOSICIÓN SEÑALÉTICAS DIVERSOS SECTORES, CHILLÁN VIEJO”",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1czGCnguz4vxNgll9dwGR3ZgiL66dviNQ?usp=drive_link,
,veg,00427,18-06-2024,"MODIFICA Y RECTIFICA RESOLUCIONES EXENTAS N°1372 Y N°1373, QUE POSTERGA Y ACUMULA FERIADO LEGAL PARA EL AÑO 2024 DE FUNCIONARIOS DEL GOBIERNO REGIONAL",LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1d-vwyND-PWtqpIIWfcrdPeFgswpTMe9k?usp=drive_link,
,veg,00426,18-06-2024,RECONOCE Y APRUEBA DERECHO A FERIADO LEGAL A LOS FUNCIONARIOS QUE SE INDICAN ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1d0YLKq3HDeYrlkEGBMEPawvpVw_yi1Kv?usp=drive_link,
,veg,00425,18-06-2024,APRUEBA SOLICITUD DE PERMISO CON GOCE DE REMUNERACIONES ,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1d2EUGRWKAKSdKVh-3-kPPEnSd2BhJheE?usp=drive_link,
,veg,00424,18-06-2024,AUTORIZA SOLICITUD DE USO A DESCANSO COMPLEMENTARIO A FUNCIONARIOS QUE INDICA,LEILA GASAUI IRRIBARRA,E-MAIL,https://drive.google.com/drive/folders/1d-AneZsv4GEz_zVVn5DQhsRDHVQ0Aie8?usp=drive_link,
,mqv,00423,18-06-2024,"INCREMÉNTESE Y REBÁJESE LAS SIGUIENTES INICIATIVAS DE INVERSION DEL SUBTITULO 33-03-125 ""MUNICIPALIDADES - FONDO REGIONAL DE INICIATIVA LOCAL"" PARA EL AÑO 2024.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1VgNCwc-_mAMoIIMayUVKUaMoPmx20Yr-?usp=drive_link,
,veg,00422,18-06-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIO QUE INDICA .,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/1V59MiWbF5ai8HY3jpFh0SIyn0bBus3yU?usp=drive_link,
,csp,00421,18-06-2024,"APRUEBA MODIFICACIÓN DE CONTRATO A COSTO $0.- PARA EL PROYECTO DENOMINADO “MEJORAMIENTO S. DE AGUA POTABLE RURAL SECTOR PORTAL DE LA LUNA, SAN NICOLÁS”",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1Uzutmt4bWzrT60_Qe97OrE6HNWBsE-2_?usp=drive_link,
,odd,00420,18-06-2024,"INCORPÓRESE AL MARCO PRESUPUESTARIO FNDR AÑO PRESUPUESTARIO 2024 LAS INICIATIVAS DEL SUBT. 29 QUE SE INDICAN A CONTINUACIÓN, Y CRÉESE ASIGNACIÓN PRESUPUESTARIA",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/1UtzmvW7E2p75sVBiQh4SGsYdBzJjCzEq?usp=drive_link,
,veg,00419,17-06-2024,RECONOZCASE LA MARCACION DE INGRESO EN RELOJ CONTROL DE LOS Y LAS FUNCIONARIAS QUE SE INDICAN.,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/16eXrgFrA6s8lHZG7v0_w9AcMZJBjl35I?usp=drive_link,
,veg,00418,17-06-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIO QUE INDICA .,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/16cUlK29HBG0nK-fVqBGuahhIH9gOBRG-?usp=drive_link,
,rge,00417,14-06-2024,RECTIFICA RESOLUCIÓN (E) 4A N° 298 DE FECHA 07 DE MAYO DE 2024 DE ESTE SERVICIO ADMINISTRATIVO.,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/13B-mBxf3er9BZOfs7-p_uCTZ8QsSUBbQ?usp=drive_link,  
,rge,00416,14-06-2024,"INCORPÓRENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICAN Y CRÉENSE LAS ASIGNACIONES PRESUPUESTARIAS.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/12qgjp7pSdilu7utthW4UviIUvfXYr2pR?usp=drive_link,
,rhp,00415,14-06-2024,ACTUALIZA DESIGNACIÓN DE PROFESIONALES DE LA UNIDAD JURÍDICA COMO ASESORES ENCARGADOS DE LAS COMISIONES DE TRABAJO DEL CORE,OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/152ZpaYSNdR6d7syUxMmyCgUTqJsiJPaZ?usp=drive_link,
,ctc,00414,14-06-2024,"ESTABLECE NUEVO ORDEN DE SUBROGANCIAS DE GOBERNADOR REGIONAL, ADMINISTRADORA REGIONAL Y JEFES DE DIVISIÓN DEL GOBIERNO REGIONAL DE ÑUBLE.",OSCAR CRISOSTOMO LLANOS,DOCDIGITAL,https://drive.google.com/drive/folders/12iR4kjhWwyEMBPhp66ive-q87lcDPvHf?usp=drive_link,
,jsmt,00413,14-06-2024,ADJUDICA LICITACIÓN ID 1036569- 12-LE24 SUMINISTRO ELEMENTOS GRÁFICOS DIVERSA MATERIALIDAD,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/116CYWObacN23p8-T9k6DRq2at00IM7M0?usp=drive_link,
,jsmt,00412,14-06-2024,APRUEBA BASES ADMINISTRATIVAS GENERALES Y TÉCNICAS DEL PROYECTO “CONSERVACIÓN SECTOR EX CORTE DE APELACIONES CHILLÁN”,LEILA GASAUI IRRIBARRA,DOCDIGITAL,https://drive.google.com/drive/folders/111l5v_AqtVtu8MCjk3nSW5Vkt81E_Sia?usp=drive_link,
